created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str
Tue Feb 01 12:00:59 +0000 2022;1488482510950612999;1488482510950612999;RT @BrazilFight: O Jornal Nacional tentou desacreditar a investigação da Polícia Federal que concluiu que Bolsonaro não prevaricou no caso…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;False;low;pt;1643716859935;1441902613230800898;1441902613230800898;Rod_tkr;;;False;False;290;594;Sat Sep 25 23:10:07 +0000 2021;BrazilFight;FamíliaDireitaBrasil;1105126592370618370;1105126592370618370
